"Word","Changed","score_test"
"corsages","acegorss",100
"cottages","acegostt",100
"Chennai","acehinn",100
"charier","acehirr",100
"cashier","acehirs",100
"chaises","acehiss",100
"achiest","acehist",100
"Chanel","acehln",100
"Rachel","acehlr",100
"chalet","acehlt",100
"sachem","acehms",100
"schema","acehms",100
"enchant","acehnnt",100
"Acheson","acehnos",100
"rancher","acehnrr",100
"ranches","acehnrs",100
"chanter","acehnrt",100
"chasten","acehnst",100
"Chaney","acehny",100
"roaches","acehors",100
"preach","acehpr",100
"archers","acehrrs",100
"charter","acehrrt",100
"chasers","acehrss",100
"crashes","acehrss",100
"archest","acehrst",100
"chaster","acehrst",100
"chatter","acehrtt",100
"ratchet","acehrtt",100
"sachets","acehsst",100
"cashew","acehsw",100
"Leticia","aceiilt",100
"criteria","aceiirrt",100
"Janice","aceijn",100
"Ericka","aceikr",100
"Callie","aceill",100
"malice","aceilm",100
"calorie","aceilor",100
"plaice","aceilp",100
"scalier","aceilrs",100
"article","aceilrt",100
"recital","aceilrt",100
"auricle","aceilru",100
"elastic","aceilst",100
"laciest","aceilst",100
"lattice","aceiltt",100
"tactile","aceiltt",100
"Carmine","aceimnr",100
"Crimean","aceimnr",100
"carmine","aceimnr",100
"cinemas","aceimns",100
"Maurice","aceimru",100
"crannies","aceinnrs",100
"ancients","aceinnst",100
"canniest","aceinnst",100
"instance","aceinnst",100
"nuisance","aceinnsu",100
"scenario","aceinors",100
"Creation","aceinort",100
"creation","aceinort",100
"reaction","aceinort",100
"aconites","aceinost",100
"canoeist","aceinost",100
"raciness","aceinrss",100
"canister","aceinrst",100
"scantier","aceinrst",100
"interact","aceinrtt",100
"scanties","aceinsst",100
"issuance","aceinssu",100
"spacier","aceiprs",100
"Patrice","aceiprt",100
"aseptic","aceipst",100
"auspice","aceipsu",100
"acquire","aceiqr",100
"carriers","aceirrrs",100
"Castries","aceirsst",100
"scariest","aceirsst",100
"viscera","aceirsv",100
"sauciest","aceisstu",100
"suitcase","aceisstu",100
"cattiest","aceisttt",100
"actives","aceistv",100
"vivace","aceivv",100
"canker","aceknr",100
"Capek","acekp",100
"creaks","acekrs",100
"racket","acekrt",100
"casket","acekst",100
"locale","acello",100
"caller","acellr",100
"cellar","acellr",100
"recall","acellr",100
"McLean","acelmn",100
"Marcel","acelmr",100
"calmer","acelmr",100
"camels","acelms",100
"mescal","acelms",100
"unclean","acelnnu",100
"corneal","acelnor",100
"Seconal","acelnos",100
"lancers","acelnrs",100
"central","acelnrt",100
"nuclear","acelnru",100
"unclear","acelnru",100
"lancets","acelnst",100
"unlaces","acelnsu",100
"Osceola","aceloos",100
"caroler","acelorr",100
"oracles","acelors",100
"solaces","aceloss",100
"lactose","acelost",100
"locates","acelost",100
"alcove","acelov",100
"coeval","acelov",100
"carpel","acelpr",100
"parcel","acelpr",100
"placer","acelpr",100
"places","acelps",100
"caplet","acelpt",100
"carrels","acelrrs",100
"cartels","acelrst",100
"clarets","acelrst",100
"scarlet","acelrst",100
"secular","acelrsu",100
"clatter","acelrtt",100
"classes","acelsss",100
"castles","acelsst",100
"clauses","acelssu",100
"calves","acelsv",100
"Cameron","acemnor",100
"romance","acemnor",100
"Camoens","acemnos",100
"encamp","acemnp",100
"Cranmer","acemnrr",100
"camper","acempr",100
"screams","acemrss",100
"creamy","acemry",100
"announce","acennnou",100
"scanners","acennrss",100
"cannery","acennry",100
"tenancy","acennty",100
"Torrance","acenorrt",100
"coarsens","acenorss",100
"ancestor","acenorst",100
"prancer","acenprr",100
"prances","acenprs",100
"Etruscan","acenrstu",100
"centaurs","acenrstu",100
"caverns","acenrsv",100
"cravens","acenrsv",100
"truncate","acenrttu",100
"scantest","acensstt",100
"creators","aceorrst",100
"reactors","aceorrst",100
"carouser","aceorrsu",100
"Socrates","aceorsst",100
"coarsest","aceorsst",100
"coasters","aceorsst",100
"carouses","aceorssu",100
"overact","aceortv",100
"Cousteau","aceostuu",100
"octaves","aceostv",100
"coaxes","aceosx",100
"Texaco","aceotx",100
"scraper","aceprrs",100
"parsecs","aceprss",100
"scrapes","aceprss",100
"carpets","aceprst",100
"spectra","aceprst",100
"capture","aceprtu",100
"aspects","acepsst",100
"teacups","acepstu",100
"spacey","acepsy",100
"racquet","aceqrt",100
"retracts","acerrstt",100
"carvers","acerrsv",100
"tracery","acerrty",100
"crassest","acerssst",100
"scatters","acersstt",100
"scarves","acerssv",100
"crazes","acersz",100
"ecstasy","acessty",100
"exacts","acestx",100
"Aztecs","acestz",100
"chaff","acffh",100
"facings","acfgins",100
"califs","acfils",100
"fiscal","acfils",100
"faction","acfinot",100
"Francis","acfinrs",100
"frantic","acfinrt",100
"fiascos","acfioss",100
"fascist","acfisst",100
"falcon","acflno",100
"fulcra","acflru",100
"factors","acforst",100
"crafty","acfrty",100
"gigantic","acggiint",100
"congaing","acgginno",100
"arching","acghinr",100
"chagrin","acghinr",100
"cashing","acghins",100
"chasing","acghins",100
"gauchos","acghosu",100
"caking","acgikn",100
"Gallic","acgill",100
"lancing","acgilnn",100
"coaling","acgilno",100
"scaling","acgilns",100
"cagily","acgily",100
"scanning","acginnns",100
"uncaring","acginnru",100
"scanting","acginnst",100
"organics","acginors",100
"agnostic","acginost",100
"coasting","acginost",100
"coatings","acginost",100
"carping","acginpr",100
"spacing","acginps",100
"scarring","acginrrs",100
"tracings","acginrst",100
"carving","acginrv",100
"craving","acginrv",100
"castings","acginsst",100
"scatting","acginstt",100
"gracious","acgiorsu",100
"clangor","acglnor",100
"octagons","acgnoost",100
"Gascony","acgnosy",100
"Gacrux","acgrux",100
"haunch","achhnu",100
"thatch","achhtt",100
"Chaitin","achiint",100
"Chianti","achiint",100
"Mirach","achimr",100
"Antioch","achinot",100
"Horacio","achioor",100
"chariot","achiort",100
"Christa","achirst",100
"haircut","achirtu",100
"chassis","achisss",100
"Chivas","achisv",100
"hacks","achks",100
"shack","achks",100
"launch","achlnu",100
"choral","achlor",100
"Manchu","achmnu",100
"Mohacs","achmos",100
"champ","achmp",100
"charms","achmrs",100
"chasms","achmss",100
"sumach","achmsu",100
"anchors","achnors",100
"paunch","achnpu",100
"staunch","achnstu",100
"chanty","achnty",100
"cahoots","achoost",100
"Chopra","achopr",100
"schwas","achssw",100
"swatch","achstw",100
"yachts","achsty",100
"chatty","achtty",100
"Caitlin","aciilnt",100
"italics","aciilst",100
"Mancini","aciimnn",100
"inaction","aciinnot",100
"citation","aciinott",100
"narcissi","aciinrss",100
"Cristina","aciinrst",100
"Iscariot","aciiorst",100
"Triassic","aciirsst",100
"artistic","aciirstt",100
"autistic","aciisttu",100
"catkin","aciknt",100
"lilacs","acills",100
"claims","acilms",100
"Conrail","acilnor",100
"clarion","acilnor",100
"Nicolas","acilnos",100
"Luciano","acilnou",100
"lunatic","acilntu",100
"Calvin","acilnv",100
"socials","aciloss",100
"stoical","acilost",100
"curtail","acilrtu",100
"racily","acilry",100
"Slavic","acilsv",100
"Vlasic","acilsv",100
"cavils","acilsv",100
"Marconi","acimnor",100
"Masonic","acimnos",100
"masonic","acimnos",100
"cranium","acimnru",100
"mosaics","acimoss",100
"Viacom","acimov",100
"scampi","acimps",100
"impact","acimpt",100
"miscast","acimsst",100
"scansion","acinnoss",100
"contains","acinnost",100
"sanction","acinnost",100
"continua","acinnotu",100
"Pontiac","acinopt",100
"caption","acinopt",100
"narcosis","acinorss",100
"traction","acinortt",100
"caissons","acinosss",100
"cassinos","acinosss",100
"auctions","acinostu",100
"cautions","acinostu",100
"curtains","acinrstu",100
"taciturn","acinrttu",100
"Octavio","aciootv",100
"prosaic","acioprs",100
"apricot","acioprt",100
"Picasso","aciopss",100
"corsairs","aciorrss",100
"cautious","aciostuu",100
"piracy","acipry",100
"spastic","acipsst",100
"acquits","aciqst",100
"casuists","acissstu",100
"cavity","acitvy",100
"Jack","acjk",100
"jack","acjk",100
"Cajuns","acjnsu",100
"clank","ackln",100
"cloak","acklo",100
"Clark","acklr",100
"calks","ackls",100
"lacks","ackls",100
"slack","ackls",100
"caulk","acklu",100
"smack","ackms",100
"amuck","ackmu",100
"Csonka","acknos",100
"cranks","acknrs",100
"snacks","acknss",100
"croaks","ackors",100
"wacko","ackow",100
"packs","ackps",100
"quack","ackq",100
"tracks","ackrst",100
"wrack","ackrw",100
"stacks","acksst",100
"yacks","acksy",100
"tacky","ackty",100
"collar","acllor",100
"locals","acllos",100
"Tlaloc","acllot",100
"callus","acllsu",100
"clamor","aclmor",100
"clamp","aclmp",100
"Laocoon","aclnooo",100
"coolant","aclnoot",100
"Carlson","aclnors",100
"Carlton","aclnort",100
"Vulcan","aclnuv",100
"lunacy","aclnuy",100
"copula","aclopu",100
"cupola","aclopu",100
"corrals","aclorrs",100
"oculars","aclorsu",100
"vocals","aclosv",100
"clasps","aclpss",100
"scalps","aclpss",100
"crawls","aclrsw",100
"scrawl","aclrsw",100
"cutlass","aclsstu",100
"classy","aclssy",100
"commas","acmmos",100
"macrons","acmnors",100
"sanctum","acmnstu",100
"Tucuman","acmntuu",100
"Campos","acmops",100
"mascots","acmosst",100
"tomcats","acmostt",100
"cramps","acmprs",100
"scamps","acmpss",100
"campus","acmpsu",100
"campy","acmpy",100
"vacuum","acmuuv",100
"uncanny","acnnnuy",100
"Scranton","acnnorst",100
"constant","acnnostt",100
"canyons","acnnosy",100
"cartoons","acnoorst",100
"Canopus","acnopsu",100
"canopy","acnopy",100
"contrast","acnorstt",100
"crayons","acnorsy",100
"turncoat","acnorttu",100
"Caxton","acnotx",100
"Conway","acnowy",100
"currants","acnrrstu",100
"truancy","acnrtuy",100
"Tuscany","acnstuy",100
"corpora","acooprr",100
"topcoat","acooptt",100
"carport","acoprrt",100
"captors","acoprst",100
"tractors","acorrstt",100
"curators","acorrstu",100
"cavorts","acorstv",100
"outcasts","acossttu",100
"vacuous","acosuuv",100
"Arcturus","acrrstuu",100
"crazy","acryz",100
"laddered","adddeelr",100
"demanded","adddeemn",100
"maddened","adddeemn",100
"addressed","adddeerss",100
"goddamed","adddegmo",100
"disdained","adddeiins",100
"dissuaded","adddeissu",100
"paddled","adddelp",100
"dawdled","adddelw",100
"waddled","adddelw",100
"addendum","adddemnu",100
"deadwood","adddeoow",100
"deafened","addeeefn",100
"defeated","addeeeft",100
"renegaded","addeeegnr",100
"demeaned","addeeemn",100
"serenaded","addeeenrs",100
"retreaded","addeeerrt",100
"addressee","addeeerss",100
"defamed","addeefm",100
"deadening","addeeginn",100
"disagreed","addeegirs",100
"derogated","addeegort",100
"hardened","addeehnr",100
"redheads","addeehrs",100
"threaded","addeehrt",100
"deadline","addeeiln",100
"deadlier","addeeilr",100
"derailed","addeeilr",100
"detailed","addeeilt",100
"mediated","addeeimt",100
"diapered","addeeipr",100
"deviated","addeeitv",100
"kneaded","addeekn",100
"unleaded","addeelnu",100
"reloaded","addeelor",100
"pedaled","addeelp",100
"pleaded","addeelp",100
"treadled","addeelrt",100
"delayed","addeely",100
"remanded","addeemnr",100
"detonated","addeenott",100
"pandered","addeenpr",100
"darnedest","addeenrst",100
"denatured","addeenrtu",100
"wandered","addeenrw",100
"departed","addeeprt",100
"predated","addeeprt",100
"rewarded","addeerrw",100
"addresses","addeersss",100
"adverted","addeertv",100
"defrauds","addefrsu",100
"dwarfed","addefrw",100
"degrading","addegginr",100
"saddening","addeginns",100
"diagnosed","addeginos",100
"disregard","addegirrs",100
"adjudge","addegju",100
"gladdens","addeglns",100
"gladdest","addeglst",100
"dragooned","addegnoor",100
"undergrad","addegnrru",100
"unguarded","addegnruu",100
"upgraded","addegpru",100
"diehards","addehirs",100
"handled","addehln",100
"unhanded","addehnnu",100
"Thaddeus","addehstu",100
"additive","addeiitv",100
"dallied","addeill",100
"disarmed","addeimrs",100
"admitted","addeimtt",100
"inundated","addeinntu",100
"parodied","addeiopr",100
"roadsides","addeiorss",100
"dissuades","addeisssu",100
"adjured","addejru",100
"alluded","addellu",100
"duodenal","addelnou",100
"unloaded","addelnou",100
"unsaddle","addelnsu",100
"paddles","addelps",100
"straddle","addelrst",100
"dawdler","addelrw",100
"drawled","addelrw",100
"dawdles","addelsw",100
"swaddle","addelsw",100
"waddles","addelsw",100
"twaddle","addeltw",100
"damndest","addemnst",100
"pomaded","addemop",100
"unadorned","addennoru",100
"redundant","addennrtu",100
"undaunted","addenntuu",100
"deodorant","addenoort",100
"pardoned","addenopr",100
"astounded","addenostu",100
"faddish","addfhis",100
"dandling","addgilnn",100
"saddling","addgilns",100
"mudguard","addgmruu",100
"additions","addiinost",100
"Dillard","addillr",100
"Midland","addilmn",100
"midland","addilmn",100
"diamonds","addimnos",100
"Davidson","addinosv",100
"dullard","addllru",100
"Maddox","addmox",100
"federate","adeeefrt",100
"delegate","adeeeglt",100
"renegades","adeeegnrs",100
"generated","adeeegnrt",100
"reheated","adeeehrt",100
"released","adeeelrs",100
"serenades","adeeenrss",100
"entreated","adeeenrtt",100
"repeated","adeeeprt",100
"retreated","adeeerrtt",100
"seesawed","adeeessw",100
"rarefied","adeefirr",100
"federal","adeeflr",100
"deflate","adeeflt",100
"defames","adeefms",100
"deafness","adeefnss",100
"fastened","adeefnst",100
"fattened","adeefntt",100
"draftees","adeefrst",100
"featured","adeefrtu",100
"eggheads","adeegghs",100
"disengage","adeeggins",100
"raggedier","adeeggirr",100
"gangrened","adeeggnnr",100
"raggedest","adeeggrst",100
"staggered","adeeggrst",100
"gathered","adeeghrt",100
"endearing","adeeginnr",100
"grenadier","adeeginrr",100
"rereading","adeeginrr",100
"denigrate","adeeginrt",100
"designate","adeeginst",100
"disagrees","adeegirss",100
"tragedies","adeegirst",100
"alleged","adeegll",100
"gleamed","adeeglm",100
"enlarged","adeeglnr",100
"gendarme","adeegmnr",100
"endangers","adeegnnrs",100
"gardeners","adeegnrrs",100
"estranged","adeegnrst",100
"dungarees","adeegnrsu",100
"engraved","adeegnrv",100
"derogates","adeegorst",100
"presaged","adeegprs",100
"Redgrave","adeegrrv",100
"headiest","adeehist",100
"leashed","adeehls",100
"hardener","adeehnrr",100
"adherent","adeehnrt",100
"hastened","adeehnst",100
"sorehead","adeehors",100
"headrest","adeehrst",100
"headsets","adeehsst",100
"hayseed","adeehsy",100
"dietaries","adeeiirst",100
"emailed","adeeilm",100
"limeade","adeeilm",100
"dateline","adeeilnt",100
"entailed","adeeilnt",100
"sidereal","adeeilrs",100
"retailed","adeeilrt",100
"remained","adeeimnr",100
"dementia","adeeimnt",100
"dreamier","adeeimrr",100
"diameter","adeeimrt",100
"mediates","adeeimst",100
"meditate","adeeimtt",100
"retrained","adeeinrrt",100
"unreadier","adeeinrru",100
"readiness","adeeinrss",100
"repaired","adeeiprr",100
"dreariest","adeeirrst",100
"stateside","adeeisstt",100
"steadiest","adeeisstt",100
"deviates","adeeistv",100
"sedative","adeeistv",100
"deejay","adeejy",100
"leaked","adeekl",100
"kneader","adeeknr",100
"sneaked","adeekns",100
"peaked","adeekp",100
"Allende","adeelln",100
"emerald","adeelmr",100
"oleander","adeelnor",100
"deplane","adeelnp",100
"paneled","adeelnp",100
"antlered","adeelnrt",100
"unsealed","adeelnsu",100
"talented","adeelntt",100
"Delaney","adeelny",100
"desolate","adeelost",100
"pearled","adeelpr",100
"pleader","adeelpr",100
"elapsed","adeelps",100
"pleased","adeelps",100
"pleated","adeelpt",100
"equaled","adeelq",100
"Lestrade","adeelrst",100
"treadles","adeelrst",100
"raveled","adeelrv",100
"Leeward","adeelrw",100
"leeward","adeelrw",100
"layered","adeelry",100
"relayed","adeelry",100
"tasseled","adeelsst",100
"valeted","adeeltv",100
"devalue","adeeluv",100
"Menander","adeemnnr",100
"mannered","adeemnnr",100
"demeanor","adeemnor",100
"enamored","adeemnor",100
"nematode","adeemnot",100
"meanders","adeemnrs",100
"moderate","adeemort",100
"dreamers","adeemrrs",100
"mastered","adeemrst",100
"streamed","adeemrst",100
"measured","adeemrsu",100
"mattered","adeemrtt",100
"Sundanese","adeennssu",100
"annexed","adeennx",100
"resonated","adeenorst",100
"endeavor","adeenorv",100
"detonates","adeenostt",100
"panderer","adeenprr",100
"parented","adeenprt",100
"patented","adeenptt",100
"underrate","adeenrrtu",100
"wanderer","adeenrrw",100
"denatures","adeenrstu",100
"sauntered","adeenrstu",100
"answered","adeenrsw",100
"untreated","adeenrttu",100
"vendetta","adeenttv",100
"Dewayne","adeenwy",100
"operated","adeeoprt",100
"papered","adeeppr",100
"spreader","adeeprrs",100
"pederast","adeeprst",100
"predates","adeeprst",100
"persuade","adeeprsu",100
"pattered","adeeprtt",100
"deprave","adeeprv",100
"pervade","adeeprv",100
"reassured","adeerrssu",100
"restarted","adeerrstt",100
"treasured","adeerrstu",100
"adverser","adeerrsv",100
"wavered","adeervw",100
"daffier","adeffir",100
"staffed","adeffst",100
"flagged","adefggl",100
"fatigued","adefgitu",100
"shafted","adefhst",100
"ratified","adefiirt",100
"infrared","adefinrr",100
"Freudian","adefinru",100
"draftier","adefirrt",100
"flamed","adeflm",100
"Alfredo","adeflor",100
"floated","adeflot",100
"flatted","adefltt",100
"default","adefltu",100
"faulted","adefltu",100
"flawed","adeflw",100
"flayed","adefly",100
"Manfred","adefmnr",100
"Fernando","adefnnor",100
"favored","adeforv",100
"forayed","adefory",100
"redrafts","adefrrst",100
"defrays","adefrsy",100
"haggled","adegghl",100
"deranging","adegginnr",100
"gardening","adegginnr",100
"regarding","adegginrr",100
"waggled","adegglw",100
"demagogs","adeggmos",100
"pedagogs","adeggops",100
"gadgetry","adeggrty",100
"adhering","adeghinr",100
"headings","adeghins",100
"laughed","adeghlu",100
"goatherd","adeghort",100
"graphed","adeghpr",100
"daughter","adeghrtu",100
"imagined","adegiimn",100
"ingrained","adegiinnr",100
"detaining","adegiinnt",100
"irrigated","adegiirrt",100
"Reginald","adegilnr",100
"dealings","adegilns",100
"signaled","adegilns",100
"dialogue","adegilou",100
"amending","adegimnn",100
"dreaming","adegimnr",100
"ideogram","adegimor",100
"migrated","adegimrt",100
"attending","adeginntt",100
"grandiose","adeginors",100
"diagnoses","adeginoss",100
"retarding","adeginrrt",100
"gradients","adeginrst",100
"readying","adeginry",100
"gaudiness","adeginssu",100
"gratitude","adegirttu",100
"gawked","adegkw",100
"mangled","adeglmn",100
"gladness","adeglnss",100
"wangled","adeglnw",100
"plagued","adeglpu",100
"glazed","adeglz",100
"grandness","adegnnrss",100
"dangerous","adegnorsu",100
"Goodyear","adegoory",100
"portaged","adegoprt",100
"garrotted","adegorrtt",100
"dowagers","adegorsw",100
"voyaged","adegovy",100
"upgrades","adegprsu",100
"upstaged","adegpstu",100
"hothead","adehhot",100
"inhaled","adehiln",100
"adhesion","adehinos",100
"pinhead","adehinp",100
"Sheridan","adehinrs",100
"handiest","adehinst",100
"Rhodesia","adehiors",100
"radishes","adehirss",100
"hardiest","adehirst",100
"rawhide","adehirw",100
"shadiest","adehisst",100
"jehads","adehjs",100
"harked","adehkr",100
"handler","adehlnr",100
"handles","adehlns",100
"shoaled","adehlos",100
"loathed","adehlot",100
"heralds","adehlrs",100
"hassled","adehlss",100
"slashed","adehlss",100
"halved","adehlv",100
"whaled","adehlw",100
"hammed","adehmm",100
"smashed","adehmss",100
"hardness","adehnrss",100
"handsets","adehnsst",100
"Dorothea","adehoort",100
