"","Word","Changed"
"29289","explosive","EEILOPSVX"
"29290","explosively","EEILLOPSVXY"
"29291","explosiveness","EEEILNOPSSSVX"
"29292","explosives","EEILOPSSVX"
"29293","expo","EOPX"
"29294","exponent","EENNOPTX"
"29295","exponential","AEEILNNOPTX"
"29296","exponentially","AEEILLNNOPTXY"
"29297","exponentiation","AEEIINNNOOPTTX"
"29298","exponents","EENNOPSTX"
"29299","export","EOPRTX"
"29300","exportation","AEINOOPRTTX"
"29301","exported","DEEOPRTX"
"29302","exporter","EEOPRRTX"
"29303","exporters","EEOPRRSTX"
"29304","exporting","EGINOPRTX"
"29305","exports","EOPRSTX"
"29306","expos","EOPSX"
"29307","expose","EEOPSX"
"29308","exposed","DEEOPSX"
"29309","exposes","EEOPSSX"
"29310","exposing","EGINOPSX"
"29311","exposition","EIINOOPSTX"
"29312","expositions","EIINOOPSSTX"
"29313","expository","EIOOPRSTXY"
"29314","expostulate","AEELOPSTTUX"
"29315","expostulated","ADEELOPSTTUX"
"29316","expostulates","AEELOPSSTTUX"
"29317","expostulating","AEGILNOPSTTUX"
"29318","expostulation","AEILNOOPSTTUX"
"29319","expostulations","AEILNOOPSSTTUX"
"29320","exposure","EEOPRSUX"
"29321","exposures","EEOPRSSUX"
"29322","expound","DENOPUX"
"29323","expounded","DDEENOPUX"
"29324","expounding","DEGINNOPUX"
"29325","expounds","DENOPSUX"
"29326","express","EEPRSSX"
"29327","expressed","DEEEPRSSX"
"29328","expresses","EEEPRSSSX"
"29329","expressible","BEEEILPRSSX"
"29330","expressing","EEGINPRSSX"
"29331","expression","EEINOPRSSX"
"29332","expressionism","EEIIMNOPRSSSX"
"29333","expressionist","EEIINOPRSSSTX"
"29334","expressionists","EEIINOPRSSSSTX"
"29335","expressionless","EEEILNOPRSSSSX"
"29336","expressions","EEINOPRSSSX"
"29337","expressive","EEEIPRSSVX"
"29338","expressively","EEEILPRSSVXY"
"29339","expressiveness","EEEEINPRSSSSVX"
"29340","expressly","EELPRSSXY"
"29341","expressway","AEEPRSSWXY"
"29342","expressways","AEEPRSSSWXY"
"29343","expropriate","AEEIOPPRRTX"
"29344","expropriated","ADEEIOPPRRTX"
"29345","expropriates","AEEIOPPRRSTX"
"29346","expropriating","AEGIINOPPRRTX"
"29347","expropriation","AEIINOOPPRRTX"
"29348","expropriations","AEIINOOPPRRSTX"
"29349","expulsion","EILNOPSUX"
"29350","expulsions","EILNOPSSUX"
"29351","expunge","EEGNPUX"
"29352","expunged","DEEGNPUX"
"29353","expunges","EEGNPSUX"
"29354","expunging","EGGINNPUX"
"29355","expurgate","AEEGPRTUX"
"29356","expurgated","ADEEGPRTUX"
"29357","expurgates","AEEGPRSTUX"
"29358","expurgating","AEGGINPRTUX"
"29359","expurgation","AEGINOPRTUX"
"29360","expurgations","AEGINOPRSTUX"
"29361","exquisite","EEIIQSTUX"
"29362","exquisitely","EEIILQSTUXY"
"29363","extant","AENTTX"
"29364","extemporaneous","AEEEMNOOPRSTUX"
"29365","extemporaneously","AEEELMNOOPRSTUXY"
"29366","extempore","EEEMOPRTX"
"29367","extemporize","EEEIMOPRTXZ"
"29368","extemporized","DEEEIMOPRTXZ"
"29369","extemporizes","EEEIMOPRSTXZ"
"29370","extemporizing","EEGIIMNOPRTXZ"
"29371","extend","DEENTX"
"29372","extendable","ABDEEELNTX"
"29373","extended","DDEEENTX"
"29374","extendible","BDEEEILNTX"
"29375","extending","DEEGINNTX"
"29376","extends","DEENSTX"
"29377","extension","EEINNOSTX"
"29378","extensional","AEEILNNOSTX"
"29379","extensions","EEINNOSSTX"
"29380","extensive","EEEINSTVX"
"29381","extensively","EEEILNSTVXY"
"29382","extensiveness","EEEEINNSSSTVX"
"29383","extent","EENTTX"
"29384","extents","EENSTTX"
"29385","extenuate","AEEENTTUX"
"29386","extenuated","ADEEENTTUX"
"29387","extenuates","AEEENSTTUX"
"29388","extenuating","AEEGINNTTUX"
"29389","extenuation","AEEINNOTTUX"
"29390","exterior","EEIORRTX"
"29391","exteriors","EEIORRSTX"
"29392","exterminate","AEEEIMNRTTX"
"29393","exterminated","ADEEEIMNRTTX"
"29394","exterminates","AEEEIMNRSTTX"
"29395","exterminating","AEEGIIMNNRTTX"
"29396","extermination","AEEIIMNNORTTX"
"29397","exterminations","AEEIIMNNORSTTX"
"29398","exterminator","AEEIMNORRTTX"
"29399","exterminators","AEEIMNORRSTTX"
"29400","external","AEELNRTX"
"29401","externally","AEELLNRTXY"
"29402","externals","AEELNRSTX"
"29403","extinct","CEINTTX"
"29404","extincted","CDEEINTTX"
"29405","extincting","CEGIINNTTX"
"29406","extinction","CEIINNOTTX"
"29407","extinctions","CEIINNOSTTX"
"29408","extincts","CEINSTTX"
"29409","extinguish","EGHIINSTUX"
"29410","extinguishable","ABEEGHIILNSTUX"
"29411","extinguished","DEEGHIINSTUX"
"29412","extinguisher","EEGHIINRSTUX"
"29413","extinguishers","EEGHIINRSSTUX"
"29414","extinguishes","EEGHIINSSTUX"
"29415","extinguishing","EGGHIIINNSTUX"
"29416","extirpate","AEEIPRTTX"
"29417","extirpated","ADEEIPRTTX"
"29418","extirpates","AEEIPRSTTX"
"29419","extirpating","AEGIINPRTTX"
"29420","extirpation","AEIINOPRTTX"
"29421","extol","ELOTX"
"29422","extoll","ELLOTX"
"29423","extolled","DEELLOTX"
"29424","extolling","EGILLNOTX"
"29425","extolls","ELLOSTX"
"29426","extols","ELOSTX"
"29427","extort","EORTTX"
"29428","extorted","DEEORTTX"
"29429","extorting","EGINORTTX"
"29430","extortion","EINOORTTX"
"29431","extortionate","AEEINOORTTTX"
"29432","extortionist","EIINOORSTTTX"
"29433","extortionists","EIINOORSSTTTX"
"29434","extorts","EORSTTX"
"29435","extra","AERTX"
"29436","extract","ACERTTX"
"29437","extracted","ACDEERTTX"
"29438","extracting","ACEGINRTTX"
"29439","extraction","ACEINORTTX"
"29440","extractions","ACEINORSTTX"
"29441","extractor","ACEORRTTX"
"29442","extractors","ACEORRSTTX"
"29443","extracts","ACERSTTX"
"29444","extracurricular","AACCEILRRRRTUUX"
"29445","extradite","ADEEIRTTX"
"29446","extradited","ADDEEIRTTX"
"29447","extradites","ADEEIRSTTX"
"29448","extraditing","ADEGIINRTTX"
"29449","extradition","ADEIINORTTX"
"29450","extraditions","ADEIINORSTTX"
"29451","extramarital","AAAEILMRRTTX"
"29452","extraneous","AEENORSTUX"
"29453","extraneously","AEELNORSTUXY"
"29454","extraordinarily","AADEIILNORRRTXY"
"29455","extraordinary","AADEINORRRTXY"
"29456","extrapolate","AAEELOPRTTX"
"29457","extrapolated","AADEELOPRTTX"
"29458","extrapolates","AAEELOPRSTTX"
"29459","extrapolating","AAEGILNOPRTTX"
"29460","extrapolation","AAEILNOOPRTTX"
"29461","extrapolations","AAEILNOOPRSTTX"
"29462","extras","AERSTX"
"29463","extrasensory","AEENORRSSTXY"
"29464","extraterrestrial","AAEEEILRRRRSTTTX"
"29465","extravagance","AAACEEGNRTVX"
"29466","extravagances","AAACEEGNRSTVX"
"29467","extravagant","AAAEGNRTTVX"
"29468","extravagantly","AAAEGLNRTTVXY"
"29469","extravaganza","AAAAEGNRTVXZ"
"29470","extravaganzas","AAAAEGNRSTVXZ"
"29471","extravert","AEERRTTVX"
"29472","extraverted","ADEEERRTTVX"
"29473","extraverts","AEERRSTTVX"
"29474","extreme","EEEMRTX"
"29475","extremely","EEELMRTXY"
"29476","extremer","EEEMRRTX"
"29477","extremes","EEEMRSTX"
"29478","extremest","EEEMRSTTX"
"29479","extremism","EEIMMRSTX"
"29480","extremist","EEIMRSTTX"
"29481","extremists","EEIMRSSTTX"
"29482","extremities","EEEIIMRSTTX"
"29483","extremity","EEIMRTTXY"
"29484","extricate","ACEEIRTTX"
"29485","extricated","ACDEEIRTTX"
"29486","extricates","ACEEIRSTTX"
"29487","extricating","ACEGIINRTTX"
"29488","extrication","ACEIINORTTX"
"29489","extrinsic","CEIINRSTX"
"29490","extrinsically","ACEIILLNRSTXY"
"29491","extroversion","EEINOORRSTVX"
"29492","extrovert","EEORRTTVX"
"29493","extroverted","DEEEORRTTVX"
"29494","extroverts","EEORRSTTVX"
"29495","extrude","DEERTUX"
"29496","extruded","DDEERTUX"
"29497","extrudes","DEERSTUX"
"29498","extruding","DEGINRTUX"
"29499","extrusion","EINORSTUX"
"29500","extrusions","EINORSSTUX"
"29501","exuberance","ABCEEENRUX"
"29502","exuberant","ABEENRTUX"
"29503","exuberantly","ABEELNRTUXY"
"29504","exude","DEEUX"
"29505","exuded","DDEEUX"
"29506","exudes","DEESUX"
"29507","exuding","DEGINUX"
"29508","exult","ELTUX"
"29509","exultant","AELNTTUX"
"29510","exultantly","AELLNTTUXY"
"29511","exultation","AEILNOTTUX"
"29512","exulted","DEELTUX"
"29513","exulting","EGILNTUX"
"29514","exults","ELSTUX"
"29515","eye","EEY"
"29516","eyeball","ABEELLY"
"29517","eyeballed","ABDEEELLY"
"29518","eyeballing","ABEEGILLNY"
"29519","eyeballs","ABEELLSY"
"29520","eyebrow","BEEORWY"
"29521","eyebrows","BEEORSWY"
"29522","eyed","DEEY"
"29523","eyeful","EEFLUY"
"29524","eyefuls","EEFLSUY"
"29525","eyeglass","AEEGLSSY"
"29526","eyeglasses","AEEEGLSSSY"
"29527","eyeing","EEGINY"
"29528","eyelash","AEEHLSY"
"29529","eyelashes","AEEEHLSSY"
"29530","eyelet","EEELTY"
"29531","eyelets","EEELSTY"
"29532","eyelid","DEEILY"
"29533","eyelids","DEEILSY"
"29534","eyeliner","EEEILNRY"
"29535","eyeliners","EEEILNRSY"
"29536","eyepiece","CEEEEIPY"
"29537","eyepieces","CEEEEIPSY"
"29538","eyes","EESY"
"29539","eyesight","EEGHISTY"
"29540","eyesore","EEEORSY"
"29541","eyesores","EEEORSSY"
"29542","eyestrain","AEEINRSTY"
"29543","eyeteeth","EEEEHTTY"
"29544","eyetooth","EEHOOTTY"
"29545","eyewitness","EEEINSSTWY"
"29546","eyewitnesses","EEEEINSSSTWY"
"29547","eying","EGINY"
"29548","eyrie","EEIRY"
"29549","fable","ABEFL"
"29550","fabled","ABDEFL"
"29551","fables","ABEFLS"
"29552","fabric","ABCFIR"
"29553","fabricate","AABCEFIRT"
"29554","fabricated","AABCDEFIRT"
"29555","fabricates","AABCEFIRST"
"29556","fabricating","AABCFGIINRT"
"29557","fabrication","AABCFIINORT"
"29558","fabrications","AABCFIINORST"
"29559","fabrics","ABCFIRS"
"29560","fabulous","ABFLOSUU"
"29561","fabulously","ABFLLOSUUY"
"29562","facade","AACDEF"
"29563","facades","AACDEFS"
"29564","face","ACEF"
"29565","faced","ACDEF"
"29566","faceless","ACEEFLSS"
"29567","facelift","ACEFFILT"
"29568","facelifts","ACEFFILST"
"29569","faces","ACEFS"
"29570","facet","ACEFT"
"29571","faceted","ACDEEFT"
"29572","faceting","ACEFGINT"
"29573","facetious","ACEFIOSTU"
"29574","facetiously","ACEFILOSTUY"
"29575","facetiousness","ACEEFINOSSSTU"
"29576","facets","ACEFST"
"29577","facetted","ACDEEFTT"
"29578","facetting","ACEFGINTT"
"29579","facial","AACFIL"
"29580","facially","AACFILLY"
"29581","facials","AACFILS"
"29582","facile","ACEFIL"
"29583","facilitate","AACEFIILTT"
"29584","facilitated","AACDEFIILTT"
"29585","facilitates","AACEFIILSTT"
"29586","facilitating","AACFGIIILNTT"
"29587","facilitation","AACFIIILNOTT"
"29588","facilities","ACEFIIILST"
"29589","facility","ACFIILTY"
"29590","facing","ACFGIN"
"29591","facings","ACFGINS"
"29592","facsimile","ACEFIILMS"
"29593","facsimiled","ACDEFIILMS"
"29594","facsimileing","ACEFGIIILMNS"
"29595","facsimiles","ACEFIILMSS"
"29596","fact","ACFT"
"29597","faction","ACFINOT"
"29598","factional","AACFILNOT"
"29599","factionalism","AACFIILMNOST"
"29600","factions","ACFINOST"
"29601","factitious","ACFIIOSTTU"
"29602","factor","ACFORT"
"29603","factored","ACDEFORT"
"29604","factorial","AACFILORT"
"29605","factories","ACEFIORST"
"29606","factoring","ACFGINORT"
"29607","factorization","AACFIINOORTTZ"
"29608","factorize","ACEFIORTZ"
"29609","factorizing","ACFGIINORTZ"
"29610","factors","ACFORST"
"29611","factory","ACFORTY"
"29612","factotum","ACFMOTTU"
"29613","factotums","ACFMOSTTU"
"29614","facts","ACFST"
"29615","factual","AACFLTU"
"29616","factually","AACFLLTUY"
"29617","faculties","ACEFILSTU"
"29618","faculty","ACFLTUY"
"29619","fad","ADF"
"29620","faddish","ADDFHIS"
"29621","fade","ADEF"
"29622","faded","ADDEF"
"29623","fades","ADEFS"
"29624","fading","ADFGIN"
"29625","fads","ADFS"
"29626","faecal","AACEFL"
"29627","faeces","ACEEFS"
"29628","fag","AFG"
"29629","fagged","ADEFGG"
"29630","fagging","AFGGGIN"
"29631","faggot","AFGGOT"
"29632","faggots","AFGGOST"
"29633","fagot","AFGOT"
"29634","fagots","AFGOST"
"29635","fags","AFGS"
"29636","fail","AFIL"
"29637","failed","ADEFIL"
"29638","failing","AFGIILN"
"29639","failings","AFGIILNS"
"29640","fails","AFILS"
"29641","failure","AEFILRU"
"29642","failures","AEFILRSU"
"29643","fain","AFIN"
"29644","fainer","AEFINR"
"29645","fainest","AEFINST"
"29646","faint","AFINT"
"29647","fainted","ADEFINT"
"29648","fainter","AEFINRT"
"29649","faintest","AEFINSTT"
"29650","fainthearted","AADEEFHINRTT"
"29651","fainting","AFGIINNT"
"29652","faintly","AFILNTY"
"29653","faintness","AEFINNSST"
"29654","faints","AFINST"
"29655","fair","AFIR"
"29656","fairer","AEFIRR"
"29657","fairest","AEFIRST"
"29658","fairground","ADFGINORRU"
"29659","fairgrounds","ADFGINORRSU"
"29660","fairies","AEFIIRS"
"29661","fairly","AFILRY"
"29662","fairness","AEFINRSS"
"29663","fairs","AFIRS"
"29664","fairway","AAFIRWY"
"29665","fairways","AAFIRSWY"
"29666","fairy","AFIRY"
"29667","fairyland","AADFILNRY"
"29668","fairylands","AADFILNRSY"
"29669","faith","AFHIT"
"29670","faithful","AFFHILTU"
"29671","faithfully","AFFHILLTUY"
"29672","faithfulness","AEFFHILNSSTU"
"29673","faithfuls","AFFHILSTU"
"29674","faithless","AEFHILSST"
"29675","faithlessly","AEFHILLSSTY"
"29676","faithlessness","AEEFHILNSSSST"
"29677","faiths","AFHIST"
"29678","fake","AEFK"
"29679","faked","ADEFK"
"29680","faker","AEFKR"
"29681","fakers","AEFKRS"
"29682","fakes","AEFKS"
"29683","faking","AFGIKN"
"29684","fakir","AFIKR"
"29685","fakirs","AFIKRS"
"29686","falcon","ACFLNO"
"29687","falconer","ACEFLNOR"
"29688","falconers","ACEFLNORS"
"29689","falconry","ACFLNORY"
"29690","falcons","ACFLNOS"
"29691","fall","AFLL"
"29692","fallacies","AACEFILLS"
"29693","fallacious","AACFILLOSU"
"29694","fallaciously","AACFILLLOSUY"
"29695","fallacy","AACFLLY"
"29696","fallen","AEFLLN"
"29697","fallibility","ABFIIILLLTY"
"29698","fallible","ABEFILLL"
"29699","fallibly","ABFILLLY"
"29700","falling","AFGILLN"
"29701","falloff","AFFFLLO"
"29702","falloffs","AFFFLLOS"
"29703","fallout","AFLLOTU"
"29704","fallow","AFLLOW"
"29705","fallowed","ADEFLLOW"
"29706","fallowing","AFGILLNOW"
"29707","fallows","AFLLOSW"
"29708","falls","AFLLS"
"29709","FALSE","AEFLS"
"29710","falsehood","ADEFHLOOS"
"29711","falsehoods","ADEFHLOOSS"
"29712","falsely","AEFLLSY"
"29713","falseness","AEEFLNSSS"
"29714","falser","AEFLRS"
"29715","falsest","AEFLSST"
"29716","falsetto","AEFLOSTT"
"29717","falsettos","AEFLOSSTT"
"29718","falsifiable","AABEFFIILLS"
"29719","falsification","AACFFIIILNOST"
"29720","falsifications","AACFFIIILNOSST"
"29721","falsified","ADEFFIILS"
"29722","falsifies","AEFFIILSS"
"29723","falsify","AFFILSY"
"29724","falsifying","AFFGIILNSY"
"29725","falsities","AEFIILSST"
"29726","falsity","AFILSTY"
"29727","falter","AEFLRT"
"29728","faltered","ADEEFLRT"
"29729","faltering","AEFGILNRT"
"29730","falteringly","AEFGILLNRTY"
"29731","falterings","AEFGILNRST"
"29732","falters","AEFLRST"
"29733","fame","AEFM"
"29734","famed","ADEFM"
"29735","familial","AAFIILLM"
"29736","familiar","AAFIILMR"
"29737","familiarity","AAFIIILMRTY"
"29738","familiarization","AAAFIIIILMNORTZ"
"29739","familiarize","AAEFIIILMRZ"
"29740","familiarized","AADEFIIILMRZ"
"29741","familiarizes","AAEFIIILMRSZ"
"29742","familiarizing","AAFGIIIILMNRZ"
"29743","familiarly","AAFIILLMRY"
"29744","familiars","AAFIILMRS"
"29745","families","AEFIILMS"
"29746","family","AFILMY"
"29747","famine","AEFIMN"
"29748","famines","AEFIMNS"
"29749","famish","AFHIMS"
"29750","famished","ADEFHIMS"
"29751","famishes","AEFHIMSS"
"29752","famishing","AFGHIIMNS"
"29753","famous","AFMOSU"
"29754","famously","AFLMOSUY"
"29755","fan","AFN"
"29756","fanatic","AACFINT"
"29757","fanatical","AAACFILNT"
"29758","fanatically","AAACFILLNTY"
"29759","fanaticism","AACFIIMNST"
"29760","fanatics","AACFINST"
"29761","fancied","ACDEFIN"
"29762","fancier","ACEFINR"
"29763","fanciers","ACEFINRS"
"29764","fancies","ACEFINS"
"29765","fanciest","ACEFINST"
"29766","fanciful","ACFFILNU"
"29767","fancifully","ACFFILLNUY"
"29768","fancily","ACFILNY"
"29769","fanciness","ACEFINNSS"
"29770","fancy","ACFNY"
"29771","fancying","ACFGINNY"
"29772","fanfare","AAEFFNR"
"29773","fanfares","AAEFFNRS"
"29774","fang","AFGN"
"29775","fangs","AFGNS"
"29776","fanned","ADEFNN"
"29777","fannies","AEFINNS"
"29778","fanning","AFGINNN"
"29779","fanny","AFNNY"
"29780","fans","AFNS"
"29781","fantasied","AADEFINST"
"29782","fantasies","AAEFINSST"
"29783","fantasize","AAEFINSTZ"
"29784","fantasized","AADEFINSTZ"
"29785","fantasizes","AAEFINSSTZ"
"29786","fantasizing","AAFGIINNSTZ"
"29787","fantastic","AACFINSTT"
"29788","fantastically","AAACFILLNSTTY"
"29789","fantasy","AAFNSTY"
"29790","fantasying","AAFGINNSTY"
"29791","fanzine","AEFINNZ"
"29792","far","AFR"
"29793","faraway","AAAFRWY"
"29794","farce","ACEFR"
"29795","farces","ACEFRS"
"29796","farcical","AACCFILR"
"29797","fare","AEFR"
"29798","fared","ADEFR"
"29799","fares","AEFRS"
"29800","farewell","AEEFLLRW"
"29801","farewells","AEEFLLRSW"
"29802","farina","AAFINR"
"29803","farinaceous","AACEFINORSU"
"29804","faring","AFGINR"
"29805","farm","AFMR"
"29806","farmed","ADEFMR"
"29807","farmer","AEFMRR"
"29808","farmers","AEFMRRS"
"29809","farmhand","AADFHMNR"
"29810","farmhands","AADFHMNRS"
"29811","farmhouse","AEFHMORSU"
"29812","farmhouses","AEFHMORSSU"
"29813","farming","AFGIMNR"
"29814","farmland","AADFLMNR"
"29815","farms","AFMRS"
"29816","farmyard","AADFMRRY"
"29817","farmyards","AADFMRRSY"
"29818","farrow","AFORRW"
"29819","farrowed","ADEFORRW"
"29820","farrowing","AFGINORRW"
"29821","farrows","AFORRSW"
"29822","farsighted","ADEFGHIRST"
"29823","farsightedness","ADEEFGHINRSSST"
"29824","fart","AFRT"
"29825","farted","ADEFRT"
"29826","farther","AEFHRRT"
"29827","farthest","AEFHRSTT"
"29828","farthing","AFGHINRT"
"29829","farthings","AFGHINRST"
"29830","farting","AFGINRT"
"29831","farts","AFRST"
"29832","fascinate","AACEFINST"
"29833","fascinated","AACDEFINST"
"29834","fascinates","AACEFINSST"
"29835","fascinating","AACFGIINNST"
"29836","fascination","AACFIINNOST"
"29837","fascinations","AACFIINNOSST"
"29838","fascism","ACFIMSS"
"29839","fascist","ACFISST"
"29840","fascists","ACFISSST"
"29841","fashion","AFHINOS"
"29842","fashionable","AABEFHILNOS"
"29843","fashionably","AABFHILNOSY"
"29844","fashioned","ADEFHINOS"
"29845","fashioning","AFGHIINNOS"
"29846","fashions","AFHINOSS"
"29847","fast","AFST"
"29848","fasted","ADEFST"
"29849","fasten","AEFNST"
"29850","fastened","ADEEFNST"
"29851","fastener","AEEFNRST"
"29852","fasteners","AEEFNRSST"
"29853","fastening","AEFGINNST"
"29854","fastenings","AEFGINNSST"
"29855","fastens","AEFNSST"
"29856","faster","AEFRST"
"29857","fastest","AEFSSTT"
"29858","fastidious","ADFIIOSSTU"
"29859","fastidiously","ADFIILOSSTUY"
"29860","fastidiousness","ADEFIINOSSSSTU"
"29861","fasting","AFGINST"
"29862","fastness","AEFNSSST"
"29863","fastnesses","AEEFNSSSST"
"29864","fasts","AFSST"
"29865","fat","AFT"
"29866","fatal","AAFLT"
"29867","fatalism","AAFILMST"
"29868","fatalist","AAFILSTT"
"29869","fatalistic","AACFIILSTT"
"29870","fatalists","AAFILSSTT"
"29871","fatalities","AAEFIILSTT"
"29872","fatality","AAFILTTY"
"29873","fatally","AAFLLTY"
"29874","fate","AEFT"
"29875","fated","ADEFT"
"29876","fateful","AEFFLTU"
"29877","fatefully","AEFFLLTUY"
"29878","fates","AEFST"
"29879","fathead","AADEFHT"
"29880","fatheads","AADEFHST"
"29881","father","AEFHRT"
"29882","fathered","ADEEFHRT"
"29883","fatherhood","ADEFHHOORT"
"29884","fathering","AEFGHINRT"
"29885","fatherland","AADEFHLNRT"
"29886","fatherlands","AADEFHLNRST"
"29887","fatherless","AEEFHLRSST"
"29888","fatherly","AEFHLRTY"
"29889","fathers","AEFHRST"
"29890","fathom","AFHMOT"
"29891","fathomable","AABEFHLMOT"
"29892","fathomed","ADEFHMOT"
"29893","fathoming","AFGHIMNOT"
"29894","fathomless","AEFHLMOSST"
"29895","fathoms","AFHMOST"
"29896","fatigue","AEFGITU"
"29897","fatigued","ADEFGITU"
"29898","fatigues","AEFGISTU"
"29899","fatiguing","AFGGIINTU"
"29900","fating","AFGINT"
"29901","fatness","AEFNSST"
"29902","fats","AFST"
"29903","fatten","AEFNTT"
"29904","fattened","ADEEFNTT"
"29905","fattening","AEFGINNTT"
"29906","fattens","AEFNSTT"
"29907","fatter","AEFRTT"
"29908","fattest","AEFSTTT"
"29909","fattier","AEFIRTT"
"29910","fatties","AEFISTT"
"29911","fattiest","AEFISTTT"
"29912","fatty","AFTTY"
"29913","fatuous","AFOSTUU"
"29914","fatuously","AFLOSTUUY"
"29915","fatuousness","AEFNOSSSTUU"
"29916","faucet","ACEFTU"
"29917","faucets","ACEFSTU"
"29918","fault","AFLTU"
"29919","faulted","ADEFLTU"
"29920","faultfinding","ADFFGIILNNTU"
"29921","faultier","AEFILRTU"
"29922","faultiest","AEFILSTTU"
"29923","faultily","AFILLTUY"
"29924","faultiness","AEFILNSSTU"
"29925","faulting","AFGILNTU"
"29926","faultless","AEFLLSSTU"
"29927","faultlessly","AEFLLLSSTUY"
"29928","faults","AFLSTU"
"29929","faulty","AFLTUY"
"29930","faun","AFNU"
"29931","fauna","AAFNU"
"29932","faunae","AAEFNU"
"29933","faunas","AAFNSU"
"29934","fauns","AFNSU"
"29935","favor","AFORV"
"29936","favorable","AABEFLORV"
"29937","favorably","AABFLORVY"
"29938","favored","ADEFORV"
"29939","favoring","AFGINORV"
"29940","favorite","AEFIORTV"
"29941","favorites","AEFIORSTV"
"29942","favoritism","AFIIMORSTV"
"29943","favors","AFORSV"
"29944","fawn","AFNW"
"29945","fawned","ADEFNW"
"29946","fawning","AFGINNW"
"29947","fawns","AFNSW"
"29948","fax","AFX"
"29949","faxed","ADEFX"
"29950","faxes","AEFSX"
"29951","faxing","AFGINX"
"29952","faze","AEFZ"
"29953","fazed","ADEFZ"
"29954","fazes","AEFSZ"
"29955","fazing","AFGINZ"
"29956","fealty","AEFLTY"
"29957","fear","AEFR"
"29958","feared","ADEEFR"
"29959","fearful","AEFFLRU"
"29960","fearfully","AEFFLLRUY"
"29961","fearfulness","AEEFFLNRSSU"
"29962","fearing","AEFGINR"
